,COUNTY,LATITUDE,LONGITUDE,FIRE_NAME,FIRE_SIZE,FIRE_SIZE_CLASS,FIRE_YEAR,DISCOVERY_DATE,CONTAIN_DATE,CAUSE_CLASSIFICATION,CAUSE,FREQUENCY
213,Amador County,38.369387,-120.70212,PREVITALI,0.01,A,2017,20170705,20170705,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.054121151936444886
214,Amador County,38.51015,-120.825329,SHENANDOAH,0.32,B,2017,20170802,20170802,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.054121151936444886
215,Amador County,38.528788,-120.81597,VALLEY DR  PLYMOUTH,0.1,A,2017,20170902,20170902,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.054121151936444886
216,Amador County,38.349069,-120.925564,FOOTHILL,0.1,A,2017,20170924,20170924,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.054121151936444886
217,Amador County,38.449313,-120.514989,CEDAR,0.1,A,2017,20171010,20171010,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.054121151936444886
218,Amador County,38.507267,-120.50155,ROLLING,0.3,B,2017,20171023,20171023,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.054121151936444886
219,Amador County,38.433017,-120.586045,WOODFERN,1.0,B,2017,20171030,20171030,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.054121151936444886
220,Amador County,38.49666667,-120.32416667,GREEN,0.01,A,2018,20180809,20180809,Human,Equipment and vehicle use,0.054121151936444886
221,Amador County,38.49527778,-120.30388889,SPRINGS,0.1,A,2018,20180913,20180913,Human,Equipment and vehicle use,0.054121151936444886
222,Amador County,38.67722222,-120.10361111,KIT,0.25,A,2018,20180619,20180619,Human,Recreation and ceremony,0.054121151936444886
223,Amador County,38.54972222,-120.33305556,PLUMMER,0.25,A,2018,20180912,20180912,Human,Recreation and ceremony,0.054121151936444886
224,Amador County,38.309854,-120.901704,JACKSON,1.0,B,2018,20180528,20180528,Human,Equipment and vehicle use,0.054121151936444886
225,Amador County,38.272388,-120.967979,COYOTE,0.5,B,2018,20180528,20180528,Human,Equipment and vehicle use,0.054121151936444886
226,Amador County,38.275754,-121.015033,88,0.01,A,2018,20180530,20180530,Human,Equipment and vehicle use,0.054121151936444886
227,Amador County,38.446699,-121.010154,LAMBERT,0.05,A,2018,20180618,20180618,Human,Equipment and vehicle use,0.054121151936444886
228,Amador County,38.446699,-121.010154,LAMBERT 2,0.01,A,2018,20180618,20180618,Human,Equipment and vehicle use,0.054121151936444886
229,Amador County,38.276332,-120.968761,HOKO,5.59,B,2018,20180623,20180623,Human,Equipment and vehicle use,0.054121151936444886
230,Amador County,38.262486,-120.897133,CHINA,17.0,C,2018,20180617,20180701,Human,Equipment and vehicle use,0.054121151936444886
231,Amador County,38.421515,-120.955347,IRISH,825.0,E,2018,20180706,20180709,Human,Equipment and vehicle use,0.054121151936444886
232,Amador County,38.353566,-120.958485,BRUBECK,0.01,A,2018,20180921,20180921,Human,Equipment and vehicle use,0.054121151936444886
233,Amador County,38.443383,-120.854671,49,0.74,B,2018,20181028,20181028,Human,Equipment and vehicle use,0.054121151936444886
234,Amador County,38.392118,-120.700209,PIONEER,0.02,A,2018,20180121,20180121,Human,Debris and open burning,0.054121151936444886
235,Amador County,38.443383,-120.854671,ELIZABETH,0.33,B,2018,20180216,20180216,Human,Debris and open burning,0.054121151936444886
236,Amador County,38.473206,-120.829452,WHITE,0.6,B,2018,20180415,20180415,Human,Debris and open burning,0.054121151936444886
237,Amador County,38.488543,-120.531383,CEDAR,0.14,A,2018,20180424,20180424,Human,Debris and open burning,0.054121151936444886
238,Amador County,38.489534,-120.532969,SPRING,0.4,B,2018,20180503,20180503,Human,Debris and open burning,0.054121151936444886
239,Amador County,38.368257,-120.924369,WATERMAN,0.3,B,2018,20180504,20180504,Human,Debris and open burning,0.054121151936444886
240,Amador County,38.396445,-120.737392,RIDGE,0.04,A,2018,20180517,20180517,Human,Debris and open burning,0.054121151936444886
241,Amador County,38.451303,-120.759754,QUARTZ,0.1,A,2018,20180519,20180519,Human,Debris and open burning,0.054121151936444886
242,Amador County,38.389312,-120.637756,TABEAUD,0.21,A,2018,20180520,20180520,Human,Debris and open burning,0.054121151936444886
243,Amador County,38.440064,-120.710291,SHAKE RIDGE RD  LOCKWOOD,0.08,A,2018,20180531,20180531,Human,Debris and open burning,0.054121151936444886
244,Amador County,38.484958,-120.544031,PINE,0.11,A,2018,20180607,20180607,Human,Debris and open burning,0.054121151936444886
245,Amador County,38.275047,-120.966955,YOLO,0.25,A,2018,20180607,20180607,Human,Debris and open burning,0.054121151936444886
246,Amador County,38.434117,-120.929533,BARNEY,1.67,B,2018,20180617,20180617,Human,Debris and open burning,0.054121151936444886
247,Amador County,38.387391,-120.737183,JACKSON,0.05,A,2018,20180815,20180815,Human,Debris and open burning,0.054121151936444886
248,Amador County,38.386959,-120.666566,MIERKEY,0.1,A,2018,20181005,20181005,Human,Debris and open burning,0.054121151936444886
249,Amador County,38.310397,-120.972635,JACKSON,0.5,B,2018,20181017,20181017,Human,Debris and open burning,0.054121151936444886
250,Amador County,38.292278,-120.9136,BUENA,1.0,B,2018,20181205,20181205,Human,Debris and open burning,0.054121151936444886
251,Amador County,38.374238,-120.630775,GOLD STRIKE RD  PINE_GROV,0.01,A,2018,20181215,20181215,Human,Debris and open burning,0.054121151936444886
252,Amador County,38.365287,-120.816573,LOCOMOTIVE LN  MARTEL,0.01,A,2018,20180228,20180228,Human,Arson/incendiarism,0.054121151936444886
253,Amador County,38.324748,-120.831405,STONY,5.3,B,2018,20181120,20181120,Human,Arson/incendiarism,0.054121151936444886
254,Amador County,38.441309,-120.567986,PIONEER CREEK RD  PIONEER,0.01,A,2018,20181120,20181120,Human,Arson/incendiarism,0.054121151936444886
255,Amador County,38.514218,-120.483017,88,1.0,B,2018,20180205,20180205,Human,Missing data/not specified/undetermined,0.054121151936444886
256,Amador County,38.36226,-120.73369,DALTON,0.01,A,2018,20180205,20180205,Human,Missing data/not specified/undetermined,0.054121151936444886
257,Amador County,38.38874,-120.674784,IRISH,0.01,A,2018,20180212,20180212,Human,Missing data/not specified/undetermined,0.054121151936444886
258,Amador County,38.287198,-120.911674,BUENA,1.0,B,2018,20180306,20180306,Human,Missing data/not specified/undetermined,0.054121151936444886
259,Amador County,38.274617,-120.99316,DUCK,5.0,B,2018,20180610,20180610,Human,Missing data/not specified/undetermined,0.054121151936444886
260,Amador County,38.299004,-120.989481,BAMERT,0.9,B,2018,20180713,20180713,Human,Missing data/not specified/undetermined,0.054121151936444886
261,Amador County,38.505146,-120.766263,FIDDLETOWN,0.01,A,2018,20180715,20180715,Human,Missing data/not specified/undetermined,0.054121151936444886
262,Amador County,38.446031,-120.515,ALPINE,0.25,A,2018,20181014,20181014,Human,Missing data/not specified/undetermined,0.054121151936444886
263,Amador County,38.267545,-120.944568,RESERVATION,1.4,B,2018,20181117,20181117,Human,Missing data/not specified/undetermined,0.054121151936444886
264,Amador County,38.451658,-120.67434,SHAKE,1.8,B,2018,20181118,20181118,Human,Missing data/not specified/undetermined,0.054121151936444886
265,Amador County,38.438335,-120.556252,CEDAR HEIGHTS DR N PIONEE,0.1,A,2018,20180328,20180328,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.054121151936444886
266,Amador County,38.282552,-120.934949,CAMANCHE,0.1,A,2018,20180330,20180330,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.054121151936444886
267,Amador County,38.330434,-120.93365,BRICK,0.01,A,2018,20180706,20180706,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.054121151936444886
268,Amador County,38.287198,-120.911674,BUENA,0.04,A,2018,20180706,20180707,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.054121151936444886
269,Amador County,38.443503,-120.534865,BUCKEYE,0.2,A,2018,20180715,20180715,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.054121151936444886
270,Amador County,38.42585,-121.000517,CARBONDALE,0.08,A,2018,20180720,20180720,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.054121151936444886
271,Amador County,38.444416,-120.724596,BUNKHOUSE,0.8,B,2018,20180807,20180807,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.054121151936444886
272,Amador County,38.506278,-120.518772,SHAKE RIDGE RD / DEW DROP,0.01,A,2018,20180912,20180912,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.054121151936444886
273,Amador County,38.270661,-120.87785,BUENA,0.14,A,2018,20181027,20181027,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.054121151936444886
274,Amador County,38.67638889,-120.08694444,THUNDER,0.1,A,2019,20190819,20190821,Human,Recreation and ceremony,0.054121151936444886
275,Amador County,38.56027778,-120.24861111,BEAR,0.1,A,2019,20190805,20190805,Human,Missing data/not specified/undetermined,0.054121151936444886
276,Amador County,38.69805719,-120.07581196,WINTERGREEN,0.3,B,2020,20200810,20200810,Natural,Natural,0.054121151936444886
277,Amador County,38.52728818,-120.09671294,MOKELUMNE,0.1,A,2020,20200816,20201028,Natural,Natural,0.054121151936444886
278,Amador County,38.52725517,-120.19892995,SALT,0.1,A,2020,20200617,20200617,Natural,Natural,0.054121151936444886
279,Amador County,38.62877918,-120.21440297,IRON,0.1,A,2020,20200626,20200626,Human,Equipment and vehicle use,0.054121151936444886
280,Sierra County,39.69222222,-120.04388889,EVANS,168.0,D,2017,20170620,20170621,Natural,Natural,0.05561072492552135
281,Sierra County,39.53305556,-120.02333333,DOG VALLEY,0.01,A,2017,20170614,20170614,Human,Debris and open burning,0.05561072492552135
282,Sierra County,39.60694444,-120.03833333,CRYSTAL,0.1,A,2017,20170729,20170729,Natural,Natural,0.05561072492552135
283,Sierra County,39.67666667,-120.05916667,GREEN GULCH,4.1,B,2017,20170706,20170707,Natural,Natural,0.05561072492552135
284,Sierra County,39.49583333,-120.20611111,HENNESS,0.1,A,2017,20170820,20170821,Natural,Natural,0.05561072492552135
285,Sierra County,39.58388889,-120.48,WOOD,0.1,A,2017,20170906,20170907,Natural,Natural,0.05561072492552135
286,Sierra County,39.53166667,-120.80111111,CASTLE,0.1,A,2017,20170912,20170913,Natural,Natural,0.05561072492552135
287,Sierra County,39.53111111,-120.53472222,JONES,0.1,A,2017,20170912,20170914,Natural,Natural,0.05561072492552135
288,Sierra County,39.50861111,-120.29972222,RICE,0.1,A,2017,20170822,20170823,Natural,Natural,0.05561072492552135
289,Sierra County,39.49861111,-120.19194444,RIDGE,0.1,A,2017,20170822,20170823,Natural,Natural,0.05561072492552135
290,Sierra County,39.53583333,-120.19972222,SARDINE,0.1,A,2017,20170820,20170821,Natural,Natural,0.05561072492552135
291,Sierra County,39.46416667,-120.05055556,MYSTIC,0.1,A,2017,20170912,20170913,Natural,Natural,0.05561072492552135
292,Sierra County,39.49055556,-120.11166667,STAMPEDE,0.25,A,2017,20171006,20171006,Human,Recreation and ceremony,0.05561072492552135
293,Sierra County,39.50972222,-120.55777778,JACKSON,0.1,A,2017,20170930,20170930,Human,Debris and open burning,0.05561072492552135
294,Sierra County,39.43666667,-120.0,FARAD,747.0,E,2017,20170710,20170717,Human,Missing data/not specified/undetermined,0.05561072492552135
295,Sierra County,39.65194444,-120.4225,SATTLEY,0.1,A,2017,20170626,20170626,Human,Debris and open burning,0.05561072492552135
296,Sierra County,39.65916667,-120.22805556,SMITHNECK,0.1,A,2017,20170519,20170519,Human,Missing data/not specified/undetermined,0.05561072492552135
297,Sierra County,39.56972222,-120.66194444,SIERRA,1.2,B,2017,20170707,20170708,Human,Missing data/not specified/undetermined,0.05561072492552135
298,Sierra County,39.70472222,-120.05416667,HASKEL,13.0,C,2017,20170620,20170621,Natural,Natural,0.05561072492552135
299,Sierra County,39.71916667,-120.23444444,DOTA,140.0,D,2017,20170829,20170901,Natural,Natural,0.05561072492552135
300,Sierra County,39.57305556,-120.91944444,CHARLES,0.1,A,2017,20170906,20170906,Natural,Natural,0.05561072492552135
301,Sierra County,39.53305556,-120.79972222,SLATE,0.1,A,2017,20170906,20170907,Natural,Natural,0.05561072492552135
302,Sierra County,39.59694444,-120.65111111,BUTTES,0.1,A,2017,20170908,20170908,Natural,Natural,0.05561072492552135
303,Sierra County,39.61777778,-120.54027778,SUTTER,0.3,B,2017,20170919,20170929,Natural,Natural,0.05561072492552135
304,Sierra County,39.5975,-120.65777778,CHAPMAN,0.1,A,2017,20170919,20170919,Human,Recreation and ceremony,0.05561072492552135
305,Sierra County,39.49138889,-120.80027778,MAMMOTH,0.1,A,2017,20170925,20170925,Natural,Natural,0.05561072492552135
306,Sierra County,39.50111111,-120.31833333,LOLA,0.1,A,2017,20170912,20170914,Natural,Natural,0.05561072492552135
307,Sierra County,39.60944444,-120.11833333,BABBITT,0.1,A,2017,20170908,20170909,Natural,Natural,0.05561072492552135
308,Sierra County,39.59777778,-120.65472222,YOUNG,0.1,A,2017,20170808,20170809,Human,Missing data/not specified/undetermined,0.05561072492552135
309,Sierra County,39.53138889,-120.77,ROCK,0.25,A,2017,20170820,20170820,Human,Debris and open burning,0.05561072492552135
310,Sierra County,39.68527778,-120.81111111,CHIMNEY,0.25,A,2017,20170822,20170824,Natural,Natural,0.05561072492552135
311,Sierra County,39.66861111,-120.22111111,LANDFILL,0.1,A,2017,20170903,20170903,Human,Debris and open burning,0.05561072492552135
312,Sierra County,39.50361111,-120.58388889,AUSTIN,0.1,A,2017,20170906,20170907,Natural,Natural,0.05561072492552135
313,Sierra County,39.60944444,-120.44194444,BERRY,0.1,A,2017,20170913,20170914,Natural,Natural,0.05561072492552135
314,Sierra County,39.65916667,-120.67222222,SUMMIT,0.1,A,2017,20170802,20170802,Natural,Natural,0.05561072492552135
315,Sierra County,39.49083333,-120.22388889,GROUNDHOG,0.1,A,2017,20170920,20170920,Natural,Natural,0.05561072492552135
316,Sierra County,39.71,-120.16,MARTIN,0.1,A,2017,20170907,20170908,Natural,Natural,0.05561072492552135
317,Sierra County,39.62527778,-120.54222222,BASSETTS,0.1,A,2018,20180722,20180722,Human,Missing data/not specified/undetermined,0.05561072492552135
318,Sierra County,39.54,-120.91055556,RAMSHORN,0.1,A,2018,20180708,20180708,Human,Smoking,0.05561072492552135
319,Sierra County,39.58083333,-120.60611111,FALLS,0.47,B,2018,20180819,20180819,Human,Recreation and ceremony,0.05561072492552135
320,Sierra County,39.51416667,-121.01555556,WILLOW,0.4,B,2018,20180907,20180907,Human,Equipment and vehicle use,0.05561072492552135
321,Sierra County,39.53277778,-120.71361111,98,0.1,A,2018,20180817,20180817,Human,Equipment and vehicle use,0.05561072492552135
322,Sierra County,39.50527778,-120.09833333,DAVIES,0.1,A,2018,20180819,20180820,Human,Recreation and ceremony,0.05561072492552135
323,Sierra County,39.41972222,-120.25944444,SAGEHEN,0.1,A,2018,20180928,20180928,Human,Equipment and vehicle use,0.05561072492552135
324,Sierra County,39.42083333,-120.26666667,CREEK,0.1,A,2018,20180928,20180928,Human,Equipment and vehicle use,0.05561072492552135
325,Sierra County,39.41666667,-120.275,SAGE,0.1,A,2018,20180831,20180831,Human,Equipment and vehicle use,0.05561072492552135
326,Sierra County,39.50333333,-120.085,HOKE,0.35,B,2018,20181021,20181022,Human,Arson/incendiarism,0.05561072492552135
327,Sierra County,39.48916667,-120.20722222,STAMPEDE,0.2,A,2018,20180714,20180715,Natural,Natural,0.05561072492552135
328,Sierra County,39.52694444,-120.55472222,MILTON,0.1,A,2018,20180805,20180805,Human,Missing data/not specified/undetermined,0.05561072492552135
329,Sierra County,39.72916667,-120.39888889,COYOTE,0.01,A,2018,20181004,20181004,Natural,Natural,0.05561072492552135
330,Sierra County,39.57694444,-120.81,DIVIDE,0.5,B,2018,20180619,20180619,Natural,Natural,0.05561072492552135
331,Sierra County,39.57055556,-120.34611111,CAMPBELL,0.1,A,2018,20180706,20180706,Human,Recreation and ceremony,0.05561072492552135
332,Sierra County,39.57972222,-120.35666667,DEERWATER,5.29,B,2018,20180908,20180909,Human,Missing data/not specified/undetermined,0.05561072492552135
333,Sierra County,39.58583333,-120.39083333,WILLOW,1.1,B,2018,20181016,20181017,Human,Equipment and vehicle use,0.05561072492552135
334,Sierra County,39.63861111,-120.435,CALPINE,0.01,A,2018,20180807,20180807,Human,Equipment and vehicle use,0.05561072492552135
335,Sierra County,39.58916667,-120.17222222,ALDER,0.26,B,2018,20181008,20181008,Natural,Natural,0.05561072492552135
336,Sierra County,39.52333333,-120.01305556,SUNRISE 2,4.3,B,2019,20190711,20190712,Human,Power generation/transmission/distribution,0.05561072492552135
337,Sierra County,39.49305556,-120.11333333,DOG,0.1,A,2019,20190826,20190826,Human,Recreation and ceremony,0.05561072492552135
338,Sierra County,39.50444444,-120.01,TREALEASE,0.1,A,2019,20190904,20190904,Natural,Natural,0.05561072492552135
339,Sierra County,39.48861111,-120.94555556,TABLE,0.25,A,2019,20191010,20191010,Human,Debris and open burning,0.05561072492552135
340,Sierra County,39.52638889,-120.30611111,COLD,0.01,A,2019,20190910,20190910,Human,Equipment and vehicle use,0.05561072492552135
341,Sierra County,39.66111111,-120.62694444,SALMON,0.1,A,2019,20191031,20191101,Human,Power generation/transmission/distribution,0.05561072492552135
342,Sierra County,39.53694444,-120.16222222,VALLEY,0.1,A,2019,20190904,20190905,Natural,Natural,0.05561072492552135
343,Sierra County,39.69722222,-120.03638889,BORDER,11.5,C,2019,20191102,20191103,Human,Missing data/not specified/undetermined,0.05561072492552135
