,FIPS_NAME,LATITUDE,LONGITUDE,FIRE_NAME,FIRE_SIZE,FIRE_SIZE_CLASS,FIRE_YEAR,DISCOVERY_DATE,CONTAIN_DATE,CAUSE_CLASSIFICATION,CAUSE
226,Plumas County,40.04111111,-120.97722222,89ER,0.5,B,2017,2017-07-14,2017-07-14,Human,Arson/incendiarism
227,Plumas County,40.02361111,-120.99416667,PAXTON,0.1,A,2017,2017-08-06,2017-08-09,Human,Arson/incendiarism
228,Plumas County,40.0275,-120.99833333,PAXTON 3,0.2,A,2017,2017-08-06,2017-08-09,Human,Arson/incendiarism
229,Plumas County,40.02611111,-120.9975,PAXTON 2,0.2,A,2017,2017-08-06,2017-08-09,Human,Arson/incendiarism
230,Plumas County,40.1325,-120.73583333,KETTLE,0.34,B,2017,2017-08-03,2017-08-03,Natural,Natural
231,Plumas County,40.0025,-120.84888889,RHINEHART,0.2,A,2017,2017-08-19,2017-08-19,Human,Arson/incendiarism
232,Plumas County,40.24,-120.55916667,BOOTS,0.2,A,2017,2017-08-25,2017-08-26,Human,Equipment and vehicle use
233,Plumas County,40.175,-120.98666667,202,0.1,A,2017,2017-09-25,2017-09-25,Human,Recreation and ceremony
234,Plumas County,40.04944444,-121.08972222,RAVINE,0.5,B,2017,2017-09-05,2017-09-08,Natural,Natural
235,Plumas County,40.05777778,-120.98277778,DAWN,0.5,B,2017,2017-09-05,2017-09-06,Natural,Natural
236,Plumas County,39.89222222,-120.97722222,MINERVA,3.0,B,2017,2017-07-29,2017-08-16,Human,Arson/incendiarism
237,Plumas County,39.89916667,-120.97944444,MINERVA 2,5.0,B,2017,2017-07-29,2017-08-16,Human,Arson/incendiarism
238,Plumas County,39.90472222,-120.96888889,MINERVA 3,20.0,C,2017,2017-07-29,2017-08-16,Human,Arson/incendiarism
239,Plumas County,39.90555556,-120.97222222,MINERVA 4,40.0,C,2017,2017-07-29,2017-08-16,Human,Arson/incendiarism
240,Plumas County,39.90555556,-120.97222222,MINERVA 5,4310.0,F,2017,2017-07-29,2017-08-16,Human,Arson/incendiarism
241,Plumas County,39.97555556,-120.90611111,TOLL,58.0,C,2017,2017-08-20,2017-08-25,Human,Arson/incendiarism
242,Plumas County,40.00111111,-120.92916667,SQUIRREL,350.0,E,2017,2017-08-20,2017-08-29,Human,Arson/incendiarism
243,Plumas County,40.10305556,-120.88,STAMPFLI,0.1,A,2017,2017-05-15,2017-05-15,Human,Debris and open burning
244,Plumas County,39.90138889,-121.10166667,GULCH,0.01,A,2017,2017-07-30,2017-07-30,Human,Arson/incendiarism
245,Plumas County,40.09027778,-120.86166667,JOHNSON,0.01,A,2017,2017-06-30,2017-07-02,Human,Missing data/not specified/undetermined
246,Plumas County,39.94277778,-120.82555556,MASSACK,0.01,A,2017,2017-09-05,2017-09-06,Natural,Natural
247,Plumas County,39.96527778,-121.27416667,RODGERS,0.1,A,2017,2017-08-23,2017-08-23,Human,Equipment and vehicle use
248,Plumas County,40.00722222,-120.94916667,ROUND HOUSE,0.1,A,2017,2017-07-05,2017-07-06,Human,Railroad operations and maintenance
249,Plumas County,39.86333333,-120.88111111,VOLCANO,0.75,B,2017,2017-07-12,2017-07-12,Human,Missing data/not specified/undetermined
250,Plumas County,40.04777778,-120.90472222,RIDGE,0.14,A,2017,2017-08-03,2017-08-03,Natural,Natural
251,Plumas County,39.97833333,-120.73722222,OLIVER,0.01,A,2017,2017-08-05,2017-08-06,Natural,Natural
252,Plumas County,39.90138889,-121.10527778,EAGLE,1.58,B,2017,2017-07-12,2017-07-12,Human,Missing data/not specified/undetermined
253,Plumas County,40.14111111,-120.67222222,MUD,0.25,A,2017,2017-09-07,2017-09-08,Natural,Natural
254,Plumas County,40.16861111,-120.88583333,RANCHERIA,0.1,A,2017,2017-09-12,2017-09-13,Natural,Natural
255,Plumas County,40.14666667,-120.66055556,MIDDLE,0.1,A,2017,2017-09-08,2017-09-09,Natural,Natural
256,Plumas County,40.09416667,-121.02277778,HORSE,0.1,A,2017,2017-09-06,2017-09-07,Natural,Natural
257,Plumas County,40.16972222,-120.98055556,TROUGH,2.6,B,2017,2017-09-05,2017-09-07,Natural,Natural
258,Plumas County,40.11166667,-120.66138889,WHEELER,0.25,A,2017,2017-09-06,2017-09-09,Natural,Natural
259,Plumas County,40.02055556,-120.83555556,MONTGOMERY,0.1,A,2017,2017-09-11,2017-09-12,Natural,Natural
260,Plumas County,40.13361111,-120.65583333,SAGE,0.1,A,2017,2017-09-11,2017-09-11,Natural,Natural
261,Plumas County,40.09388889,-121.03277778,ONION,0.1,A,2017,2017-09-06,2017-09-06,Natural,Natural
262,Plumas County,40.05611111,-121.12472222,EAGLE ROCK,0.1,A,2017,2017-09-15,2017-09-15,Natural,Natural
263,Plumas County,40.035,-121.13583333,RICH,0.44,B,2017,2017-09-12,2017-09-14,Natural,Natural
264,Plumas County,39.98694444,-120.92361111,ROCK,0.1,A,2017,2017-09-05,2017-09-06,Natural,Natural
265,Plumas County,40.15,-121.06027778,RATTLESNAKE,0.25,A,2017,2017-09-12,2017-09-12,Natural,Natural
266,Plumas County,40.08555556,-120.63638889,PLAYGROUND,0.1,A,2017,2017-09-06,2017-09-07,Natural,Natural
267,Plumas County,40.0025,-120.70555556,NORTH,1.4,B,2017,2017-08-05,2017-08-06,Natural,Natural
268,Plumas County,39.90222222,-120.16138889,FRENCHMAN,21.5,C,2017,2017-06-21,2017-06-25,Human,Missing data/not specified/undetermined
269,Plumas County,39.73666667,-120.63444444,FRAZIER,0.1,A,2017,2017-05-29,2017-05-29,Human,Missing data/not specified/undetermined
270,Plumas County,40.07083333,-120.35527778,FERRIS,0.3,B,2017,2017-08-07,2017-08-07,Natural,Natural
271,Plumas County,39.96138889,-120.17,DIAMOND,0.1,A,2017,2017-07-25,2017-07-26,Natural,Natural
272,Plumas County,39.94333333,-120.38916667,DIXIE,0.25,A,2017,2017-08-06,2017-08-07,Natural,Natural
273,Plumas County,39.96055556,-120.16916667,BLOOMER,0.1,A,2017,2017-07-25,2017-07-26,Natural,Natural
274,Plumas County,39.90972222,-120.10777778,ADAM,0.1,A,2017,2017-07-24,2017-07-25,Natural,Natural
275,Plumas County,40.01611111,-120.36611111,CONKLIN,0.1,A,2017,2017-08-09,2017-08-09,Natural,Natural
276,Plumas County,39.87444444,-120.38305556,RECONNAISSANCE,0.1,A,2017,2017-09-12,2017-09-12,Natural,Natural
277,Lassen County,40.01611111,-120.17305556,VIEW,2.5,B,2017,2017-08-22,2017-08-23,Natural,Natural
278,Plumas County,39.71055556,-120.58194444,SULPHER,0.2,A,2017,2017-09-12,2017-09-13,Natural,Natural
279,Plumas County,39.845,-120.61805556,FORK,0.1,A,2017,2017-09-12,2017-09-13,Natural,Natural
280,Plumas County,39.84972222,-120.70277778,CROMBERG,0.1,A,2017,2017-09-12,2017-09-13,Natural,Natural
281,Plumas County,39.71222222,-120.70166667,JAMISON,0.1,A,2017,2017-10-19,2017-10-21,Human,Recreation and ceremony
282,Plumas County,39.90583333,-120.6375,PARADISE,0.35,B,2017,2017-09-12,2017-09-12,Natural,Natural
283,Plumas County,39.79583333,-120.73527778,GALLAGHER,3.1,B,2017,2017-09-11,2017-09-13,Natural,Natural
284,Plumas County,39.94833333,-120.72583333,BRADY,0.1,A,2017,2017-09-12,2017-09-12,Natural,Natural
285,Plumas County,39.71833333,-120.63444444,PEAK,0.42,B,2017,2017-09-17,2017-09-18,Human,Missing data/not specified/undetermined
286,Plumas County,40.025,-120.54,CLOVER,0.33,B,2017,2017-09-03,2017-09-04,Natural,Natural
287,Plumas County,39.88527778,-120.39666667,CROCKER,0.1,A,2017,2017-09-13,2017-09-14,Natural,Natural
288,Plumas County,39.90861111,-120.40583333,DOTTA,0.25,A,2017,2017-09-06,2017-09-07,Natural,Natural
289,Plumas County,39.98722222,-120.53333333,MOHAGANY,0.25,A,2017,2017-08-06,2017-08-08,Natural,Natural
290,Plumas County,39.98555556,-120.52333333,25,0.1,A,2017,2017-09-05,2017-09-06,Natural,Natural
291,Plumas County,39.83277778,-120.50916667,HUMBUG,0.1,A,2017,2017-09-12,2017-09-13,Natural,Natural
292,Plumas County,39.785,-120.69972222,CLAIM,0.01,A,2017,2017-07-02,2017-07-02,Human,Recreation and ceremony
293,Plumas County,39.69777778,-120.6075,LOCKER,0.25,A,2017,2017-09-11,2017-09-12,Natural,Natural
294,Plumas County,39.8625,-120.72277778,SLOAT,0.1,A,2017,2017-08-20,2017-08-21,Natural,Natural
295,Plumas County,39.88361111,-120.57944444,HAPPY,0.11,A,2017,2017-08-22,2017-08-23,Natural,Natural
296,Plumas County,39.96555556,-120.76194444,JOSEPH,0.1,A,2017,2017-08-03,2017-08-03,Natural,Natural
297,Plumas County,39.92111111,-120.68972222,EMIGRANT,1.5,B,2017,2017-08-03,2017-08-06,Natural,Natural
298,Plumas County,39.84861111,-120.74777778,BELL,1.1,B,2017,2017-08-03,2017-08-04,Natural,Natural
299,Plumas County,39.85611111,-120.33166667,TABLE,0.1,A,2017,2017-09-06,2017-09-06,Natural,Natural
300,Plumas County,39.94444444,-121.30777778,POWERHOUSE,0.75,B,2017,2017-06-28,2017-06-28,Human,Missing data/not specified/undetermined
301,Plumas County,39.98027778,-120.8375,DRY,0.1,A,2017,2017-08-06,2017-08-06,Human,Arson/incendiarism
302,Plumas County,39.98,-120.8375,DOG,0.1,A,2017,2017-08-06,2017-08-06,Human,Arson/incendiarism
303,Plumas County,39.97166667,-120.83055556,TAYLOR,0.1,A,2017,2017-08-06,2017-08-07,Human,Arson/incendiarism
304,Plumas County,40.03083333,-120.65777778,CLEARWATER,0.1,A,2017,2017-08-03,2017-08-03,Natural,Natural
305,Plumas County,39.93472222,-121.06083333,BURTON,0.01,A,2017,2017-09-21,2017-09-21,Natural,Natural
306,Plumas County,40.19666667,-120.97444444,HAUNS,0.25,A,2017,2017-09-13,2017-09-14,Natural,Natural
307,Plumas County,40.1675,-120.995,LONG,0.1,A,2017,2017-09-13,2017-09-14,Natural,Natural
308,Plumas County,40.06916667,-120.645,ELEPHANT,0.5,B,2017,2017-08-03,2017-08-04,Natural,Natural
309,Plumas County,40.17777778,-120.8525,EVANS,2.9,B,2017,2017-09-13,2017-09-15,Natural,Natural
310,Plumas County,39.98277778,-120.92111111,CASCADE,0.41,B,2017,2017-08-21,2017-08-21,Human,Missing data/not specified/undetermined
311,Plumas County,40.13305556,-120.73277778,KETTLE ROCK,0.25,A,2017,2017-09-06,2017-09-06,Natural,Natural
312,Riverside County,33.68555556,-116.7,APPLE,0.1,A,2017,2017-05-13,2017-05-13,Human,Equipment and vehicle use
313,San Bernardino County,34.23527778,-117.23166667,BEAR SPRING,0.01,A,2017,2017-06-16,2017-06-16,Human,Recreation and ceremony
314,San Bernardino County,34.3175,-117.19638889,KINLEY,0.1,A,2017,2017-06-04,2017-06-04,Human,Missing data/not specified/undetermined
315,San Bernardino County,34.31666667,-117.19555556,MALONEY,5.0,B,2017,2017-07-09,2017-07-10,Natural,Natural
316,San Bernardino County,34.19361111,-116.72194444,ONYX,0.1,A,2017,2017-08-11,2017-08-12,Natural,Natural
317,San Bernardino County,34.27055556,-117.01083333,SNOW SLIDE,0.1,A,2017,2017-08-01,2017-08-01,Natural,Natural
318,San Bernardino County,34.21361111,-116.79861111,SUGARLOAF,0.1,A,2017,2017-07-24,2017-07-24,Natural,Natural
319,San Bernardino County,34.33083333,-116.94972222,MINE,0.1,A,2017,2017-08-01,2017-08-01,Natural,Natural
320,San Bernardino County,34.28472222,-117.35277778,SILVER,17.0,C,2017,2017-07-04,2017-07-06,Human,Equipment and vehicle use
321,San Bernardino County,34.20527778,-117.11222222,LOMA,0.25,A,2017,2017-07-11,2017-07-11,Human,Power generation/transmission/distribution
322,San Bernardino County,34.27916667,-117.405,249,0.25,A,2017,2017-09-01,2017-09-01,Natural,Natural
323,San Bernardino County,34.22944444,-116.82583333,MAPLE,0.1,A,2017,2017-07-03,2017-07-04,Human,Arson/incendiarism
324,San Bernardino County,34.21361111,-116.84555556,BEAR,0.1,A,2017,2017-07-24,2017-07-24,Natural,Natural
325,San Bernardino County,34.1675,-116.74833333,HEARTBAR PEAK,0.1,A,2017,2017-08-31,2017-08-31,Natural,Natural
326,San Bernardino County,34.22027778,-116.93555556,SOUTH,0.25,A,2017,2017-07-07,2017-07-07,Natural,Natural
327,San Bernardino County,34.2325,-117.29472222,MONUMENT,0.01,A,2017,2017-07-29,2017-07-29,Human,Missing data/not specified/undetermined
328,San Bernardino County,34.23416667,-116.82666667,MOONRIDGE,0.25,A,2017,2017-10-30,2017-10-30,Human,Missing data/not specified/undetermined
329,San Bernardino County,34.18472222,-117.43333333,LYTLE,0.1,A,2017,2017-05-20,2017-05-20,Human,Equipment and vehicle use
330,San Bernardino County,34.27361111,-117.53083333,SHOOTER,0.15,A,2017,2017-05-18,2017-05-18,Human,Equipment and vehicle use
331,San Bernardino County,34.23222222,-117.23527778,STRAWBERRY,0.1,A,2017,2017-05-05,2017-05-06,Human,Missing data/not specified/undetermined
332,San Bernardino County,34.22083333,-117.07972222,PONDEROSA,0.1,A,2017,2017-05-19,2017-05-19,Human,Missing data/not specified/undetermined
333,Riverside County,33.74555556,-116.83611111,BEE,2.0,B,2017,2017-05-30,2017-05-30,Human,Missing data/not specified/undetermined
334,Tulare County,36.15388889,-118.47,JERKEY,0.1,A,2017,2017-09-12,2017-09-12,Natural,Natural
335,Tulare County,36.1525,-118.46027778,CASTLE,0.1,A,2017,2017-09-12,2017-09-13,Natural,Natural
336,Tulare County,35.97972222,-118.53666667,RANCH,2.0,B,2017,2017-06-20,2017-06-20,Human,Missing data/not specified/undetermined
337,Tulare County,36.08527778,-118.53194444,NEEDLES,21.0,C,2017,2017-07-08,2017-07-08,Human,Missing data/not specified/undetermined
338,Tulare County,36.21194444,-118.70194444,SLICK,0.25,A,2017,2017-06-21,2017-06-24,Human,Missing data/not specified/undetermined
339,Tulare County,36.15555556,-118.74194444,NELSON,0.22,A,2017,2017-07-23,2017-07-23,Human,Equipment and vehicle use
340,Tulare County,36.70388889,-118.875,WOOD,0.1,A,2017,2017-07-01,2017-07-01,Human,Misuse of fire by a minor
341,Fresno County,36.7625,-118.75277778,SUMMIT,0.1,A,2017,2017-07-09,2017-07-09,Human,Equipment and vehicle use
342,Fresno County,36.80277778,-118.69916667,GROVE,2.0,B,2017,2017-07-04,2017-07-04,Human,Recreation and ceremony
343,Tulare County,36.76166667,-118.745,JENNIE,0.1,A,2017,2017-08-16,2017-08-17,Human,Recreation and ceremony
344,Fresno County,36.76916667,-118.72166667,PEAK,0.1,A,2017,2017-08-19,2017-08-19,Human,Recreation and ceremony
345,Tulare County,36.70333333,-118.82416667,RIDGE,0.1,A,2017,2017-08-31,2017-09-01,Human,Recreation and ceremony
346,Fresno County,36.76694444,-118.88333333,TEN MILE,0.1,A,2017,2017-09-04,2017-09-04,Human,Recreation and ceremony
347,Tulare County,36.70916667,-118.83833333,MEADOWS,0.1,A,2017,2017-10-10,2017-10-10,Human,Recreation and ceremony
348,Fresno County,36.81833333,-119.07638889,DAVIS,30.0,C,2017,2017-09-12,2017-09-13,Natural,Natural
349,Siskiyou County,41.345,-122.25722222,RED,0.1,A,2017,2017-07-17,2017-07-17,Human,Recreation and ceremony
350,Siskiyou County,41.50333333,-121.71222222,GRASSHOPPER,0.1,A,2017,2017-08-06,2017-08-07,Natural,Natural
351,Siskiyou County,41.27277778,-122.33694444,BARR,0.1,A,2017,2017-07-16,2017-07-16,Human,Arson/incendiarism
352,Siskiyou County,41.27277778,-122.33694444,NEY,0.1,A,2017,2017-07-16,2017-07-16,Human,Arson/incendiarism
353,Siskiyou County,40.99972222,-122.50916667,MILL,0.1,A,2017,2017-08-07,2017-08-07,Natural,Natural
354,Siskiyou County,41.43361111,-121.75944444,HARRIS,2.7,B,2017,2017-05-25,2017-06-01,Human,Recreation and ceremony
355,Siskiyou County,41.36444444,-122.17194444,BUTTE,0.1,A,2017,2017-08-18,2017-08-18,Human,Recreation and ceremony
356,Siskiyou County,41.28222222,-122.21833333,PIERCE,0.14,A,2017,2017-08-08,2017-08-08,Natural,Natural
357,Shasta County,41.05138889,-122.36666667,WARDS,0.3,B,2017,2017-08-06,2017-08-07,Natural,Natural
358,Shasta County,40.94111111,-122.42583333,DELTA,0.1,A,2017,2017-09-06,2017-09-06,Human,Debris and open burning
359,Shasta County,40.98833333,-122.42694444,POLLARD,0.1,A,2017,2017-09-05,2017-09-05,Human,Equipment and vehicle use
360,Siskiyou County,41.48027778,-122.15916667,WHALE,0.1,A,2017,2017-08-23,2017-08-23,Natural,Natural
361,Siskiyou County,41.26833333,-122.21055556,SNOWMANS,0.1,A,2017,2017-08-30,2017-09-01,Human,Missing data/not specified/undetermined
362,Siskiyou County,41.46222222,-121.89416667,TROUT,0.7,B,2017,2017-10-04,2017-10-04,Human,Equipment and vehicle use
363,Siskiyou County,40.94916667,-122.4875,RIDGE,0.2,A,2017,2017-08-07,2017-08-07,Natural,Natural
364,Siskiyou County,41.51083333,-122.245,WHITNEY,0.1,A,2017,2017-09-06,2017-09-07,Human,Recreation and ceremony
365,Shasta County,41.08861111,-122.51111111,HIGHLAND,0.1,A,2017,2017-09-07,2017-09-07,Natural,Natural
366,Siskiyou County,41.37555556,-121.76277778,UNICORN,0.1,A,2017,2017-08-09,2017-08-10,Natural,Natural
367,Siskiyou County,41.48055556,-122.33472222,HOTLUM,0.5,B,2017,2017-03-13,2017-03-14,Human,Missing data/not specified/undetermined
368,Siskiyou County,41.26722222,-122.23611111,HILL,0.2,A,2017,2017-10-23,2017-10-23,Human,Missing data/not specified/undetermined
369,Siskiyou County,41.34416667,-122.25583333,EVERITT,0.1,A,2017,2017-09-12,2017-09-12,Human,Recreation and ceremony
370,Shasta County,41.42027778,-122.58416667,WEST,2.5,B,2017,2017-08-28,2017-08-28,Natural,Natural
371,Trinity County,41.03861111,-122.69722222,SUNNY,0.2,A,2017,2017-10-31,2017-10-31,Human,Arson/incendiarism
372,Trinity County,41.03666667,-122.56916667,FOOL,0.4,B,2017,2017-09-12,2017-09-13,Natural,Natural
373,Trinity County,40.73916667,-123.24972222,ROSE,0.1,A,2017,2017-10-15,2017-10-15,Human,Missing data/not specified/undetermined
374,Trinity County,40.76055556,-123.24611111,BIG,0.1,A,2017,2017-08-08,2017-08-09,Natural,Natural
375,Trinity County,41.02583333,-122.84361111,PARKER,1.5,B,2017,2017-07-28,2017-07-29,Natural,Natural
376,Trinity County,40.77083333,-122.99277778,GAP,0.1,A,2017,2017-08-07,2017-08-09,Natural,Natural
377,Trinity County,40.8975,-123.02472222,RIPSTEIN,0.25,A,2017,2017-08-08,2017-08-08,Natural,Natural
378,Trinity County,40.83472222,-123.01583333,MONUMENT,0.5,B,2017,2017-08-11,2017-08-12,Natural,Natural
379,Trinity County,40.68277778,-123.30111111,PATTISON,0.1,A,2017,2017-08-09,2017-08-09,Natural,Natural
380,Trinity County,40.775,-123.18944444,LOGAN,0.6,B,2017,2017-08-10,2017-08-10,Natural,Natural
381,Trinity County,40.78555556,-123.44444444,CEDAR,0.1,A,2017,2017-08-10,2017-08-11,Natural,Natural
382,Trinity County,40.9875,-122.65972222,MANZANITA,0.1,A,2017,2017-06-17,2017-06-17,Human,Recreation and ceremony
383,Trinity County,40.90055556,-123.36194444,HAYSHED,0.1,A,2017,2017-08-09,2017-08-10,Natural,Natural
384,Trinity County,41.12638889,-123.28638889,POTATO,0.9,B,2017,2017-09-13,2017-09-18,Natural,Natural
385,Trinity County,41.05805556,-122.8725,UNION,0.92,B,2017,2017-08-10,2017-08-12,Natural,Natural
386,Trinity County,41.09083333,-122.65444444,COFFEE,0.1,A,2017,2017-09-12,2017-09-14,Natural,Natural
387,Shasta County,40.915,-122.53166667,ONION,0.1,A,2017,2017-09-23,2017-09-23,Human,Debris and open burning
388,Trinity County,40.79388889,-122.89083333,LITTLE,0.2,A,2017,2017-09-07,2017-09-08,Natural,Natural
389,Trinity County,40.80111111,-123.375,SANDY,32.0,C,2017,2017-08-02,2017-08-16,Human,Power generation/transmission/distribution
390,Trinity County,40.86666667,-122.68361111,BOWERMAN,0.1,A,2017,2017-09-07,2017-09-07,Natural,Natural
391,Trinity County,40.90944444,-122.8625,GRANITE,0.1,A,2017,2017-09-08,2017-09-10,Natural,Natural
392,Shasta County,41.10277778,-121.93055556,DEVILS,5.0,B,2017,2017-08-07,2017-08-24,Natural,Natural
393,Shasta County,40.97638889,-121.82472222,BERRY,996.0,E,2017,2017-09-12,2017-10-04,Natural,Natural
394,Trinity County,40.82083333,-122.9025,RUSH,0.1,A,2017,2017-06-12,2017-06-13,Human,Missing data/not specified/undetermined
395,Shasta County,40.92222222,-122.2425,ELLERY,0.25,A,2017,2017-05-04,2017-05-04,Human,Equipment and vehicle use
396,Shasta County,40.82277778,-122.155,CHAIN,4.6,B,2017,2017-05-04,2017-05-06,Human,Missing data/not specified/undetermined
397,Shasta County,40.80777778,-122.32277778,BAY,0.57,B,2017,2017-09-14,2017-09-14,Human,Missing data/not specified/undetermined
398,Shasta County,40.79194444,-122.42111111,BACKBONE,0.25,A,2017,2017-06-15,2017-06-16,Human,Equipment and vehicle use
399,Shasta County,40.87388889,-122.23722222,HIRZ,0.64,B,2017,2017-10-13,2017-10-13,Human,Recreation and ceremony
400,Trinity County,40.7525,-123.16388889,SKUNK,1.0,B,2017,2017-10-31,2017-11-01,Human,Missing data/not specified/undetermined
401,Shasta County,40.78638889,-122.19638889,BULLY,0.1,A,2017,2017-07-26,2017-07-26,Human,Recreation and ceremony
402,Shasta County,40.90388889,-122.16027778,CHATTER,12.5,C,2017,2017-07-02,2017-07-02,Human,Missing data/not specified/undetermined
403,Shasta County,40.84416667,-122.36,NELSON,1.4,B,2017,2017-07-15,2017-07-15,Human,Missing data/not specified/undetermined
404,Shasta County,40.77027778,-122.30944444,TURNTABLE,0.1,A,2017,2017-07-17,2017-07-17,Human,Recreation and ceremony
405,Shasta County,40.875,-122.24055556,DEKKAS,0.1,A,2017,2017-06-25,2017-06-25,Human,Missing data/not specified/undetermined
406,Shasta County,40.87361111,-122.13583333,CHIRPCHATTER,0.5,B,2017,2017-06-24,2017-06-25,Human,Missing data/not specified/undetermined
407,Trinity County,40.60222222,-123.28416667,NINEMILE,0.1,A,2017,2017-07-09,2017-07-09,Human,Arson/incendiarism
408,Trinity County,40.5675,-123.44638889,BUTTER,0.25,A,2017,2017-08-07,2017-08-09,Natural,Natural
409,Trinity County,40.54305556,-123.11277778,STAFFORD,0.1,A,2017,2017-08-08,2017-08-10,Natural,Natural
410,Trinity County,40.47305556,-123.45694444,ROCK,0.8,B,2017,2017-08-08,2017-08-12,Natural,Natural
411,Trinity County,40.54722222,-123.33972222,INDIAN,0.78,B,2017,2017-08-08,2017-08-12,Natural,Natural
412,Trinity County,40.5375,-123.36055556,OAK,0.25,A,2017,2017-08-07,2017-08-07,Natural,Natural
413,Trinity County,40.34,-123.32694444,PICKETT,18.3,C,2017,2017-08-07,2017-08-20,Natural,Natural
414,Trinity County,40.56472222,-123.38888889,SHEEP,0.1,A,2017,2017-09-06,2017-09-07,Natural,Natural
415,Trinity County,40.56555556,-123.34333333,GOAT,0.25,A,2017,2017-09-07,2017-09-08,Natural,Natural
416,Trinity County,40.22666667,-123.03583333,STAR,0.1,A,2017,2017-09-12,2017-09-13,Natural,Natural
